name,orig_name,state,orig_county,established,discontinued,continuous,stamp_index,id,coordinates,duration,gnis_match,gnis_name,gnis_state,gnis_feature_id,gnis_feature_class,gnis_orig_county,gnis_latitude,gnis_longitude,latitude,longitude,state_full,state_latitude,state_longitude
ELKHORN,ELKHORN,MO,Ray,1835.0,1843.0,True,6.0,18010,True,8.0,True,ELKHORN,MO,730093.0,Populated Place,Ray,39.3091741,-94.1127218,39.3091741,-94.1127218,Missouri,38.29739780113773,-92.40621321592816
ELKINS,ELKINS,MO,Callaway,1895.0,1905.0,True,5.0,18016,True,10.0,True,ELKINS,MO,759477.0,Post Office,Callaway,38.6917075,-92.0043497,38.6917075,-92.0043497,Missouri,38.29739780113773,-92.40621321592816
ELKO,ELKO,MO,Putnam,1885.0,1908.0,True,5.0,18027,True,23.0,True,ELKO,MO,740827.0,Populated Place,Putnam,40.4150213,-92.8649236,40.4150213,-92.8649236,Missouri,38.29739780113773,-92.40621321592816
ELKTON,ELKTON,MO,Hickory,1838.0,1955.0,True,1.0,18032,True,117.0,True,ELKTON,MO,717473.0,Populated Place,Hickory,37.8525348,-93.4260333,37.8525348,-93.4260333,Missouri,38.29739780113773,-92.40621321592816
ELLENORAH,ELLENORAH,MO,Gentry,1865.0,1898.0,True,4.0,18073,True,33.0,True,ELLENORAH,MO,740828.0,Populated Place,Gentry,40.3386058,-94.3319014,40.3386058,-94.3319014,Missouri,38.29739780113773,-92.40621321592816
ELLIOTT,ELLIOTT,MO,Randolph,1879.0,1919.0,True,4.0,18095,True,40.0,True,ELLIOT,MO,740905.0,Populated Place,Randolph,39.3483694,-92.4807363,39.3483694,-92.4807363,Missouri,38.29739780113773,-92.40621321592816
ELLIS,ELLIS,MO,Vernon,1877.0,1903.0,True,5.0,18114,True,26.0,True,ELLIS,MO,729880.0,Populated Place,Vernon,37.8247618,-94.4485637,37.8247618,-94.4485637,Missouri,38.29739780113773,-92.40621321592816
ELLIS PRAIRIE,ELLIS PRAIRIE,MO,Texas,1879.0,1983.0,True,1.0,18126,True,104.0,True,ELLIS PRAIRIE,MO,749821.0,Populated Place,Texas,37.4133794,-92.0396021,37.4133794,-92.0396021,Missouri,38.29739780113773,-92.40621321592816
ELLISVILLE,ELLISVILLE,MO,St. Louis,1843.0,1963.0,False,1.0,18140,True,120.0,True,ELLISVILLE,MO,756018.0,Populated Place,St. Louis,38.5925532,-90.5870686,38.5925532,-90.5870686,Missouri,38.29739780113773,-92.40621321592816
ELLSWORTH,ELLSWORTH,MO,Texas,1846.0,1876.0,False,5.0,18154,True,30.0,True,ELLSWORTH,MO,735321.0,Populated Place,Texas,37.4531008,-92.0115464,37.4531008,-92.0115464,Missouri,38.29739780113773,-92.40621321592816
ELM,ELM,MO,Johnson,1882.0,1903.0,True,5.0,18172,True,21.0,True,ELM,MO,717495.0,Populated Place,Johnson,38.8533424,-94.0424437,38.8533424,-94.0424437,Missouri,38.29739780113773,-92.40621321592816
ELM GROVE,ELM GROVE,MO,Holt,1868.0,1903.0,True,2.0,18189,True,35.0,True,ELM GROVE,MO,717522.0,School,Holt,40.0741645,-95.3119226,40.0741645,-95.3119226,Missouri,38.29739780113773,-92.40621321592816
ELM POINT,ELM POINT,MO,St. Charles,1889.0,1891.0,True,5.0,18198,True,2.0,True,ELM POINT,MO,756020.0,Populated Place,St. Charles,38.8181063,-90.4870629,38.8181063,-90.4870629,Missouri,38.29739780113773,-92.40621321592816
ELM SPRING,ELM SPRING,MO,Newton,1860.0,1867.0,True,7.0,18199,True,7.0,True,ELM SPRING,MO,717539.0,Cemetery,Newton,36.8166156,-94.3218362,36.8166156,-94.3218362,Missouri,38.29739780113773,-92.40621321592816
ELM WOOD,ELM WOOD,MO,Saline,1851.0,1907.0,True,4.0,18206,True,56.0,True,ELM WOOD,MO,717549.0,Populated Place,Saline,39.0686304,-93.4329878,39.0686304,-93.4329878,Missouri,38.29739780113773,-92.40621321592816
ELMIRA,ELMIRA,MO,Ray,1887.0,1959.0,True,1.0,18228,True,72.0,True,ELMIRA,MO,717545.0,Populated Place,Ray,39.5072287,-94.1546634,39.5072287,-94.1546634,Missouri,38.29739780113773,-92.40621321592816
ELMONT,ELMONT,MO,Franklin,1887.0,1938.0,True,2.0,18238,True,51.0,True,ELMONT,MO,731566.0,Populated Place,Franklin,38.2356045,-91.2426455,38.2356045,-91.2426455,Missouri,38.29739780113773,-92.40621321592816
ELPASO,ELPASO,MO,Barry,1898.0,1907.0,True,5.0,18279,True,9.0,True,EL PASO,MO,732876.0,Populated Place,Barry,36.710346,-94.0254839,36.710346,-94.0254839,Missouri,38.29739780113773,-92.40621321592816
ELSEY,ELSEY,MO,Stone,1900.0,1957.0,True,1.0,18290,True,57.0,True,ELSEY,MO,717561.0,Populated Place,Stone,36.8542258,-93.5407488,36.8542258,-93.5407488,Missouri,38.29739780113773,-92.40621321592816
ELSTON,ELSTON,MO,Cole,1877.0,1972.0,True,1.0,18293,True,95.0,True,ELSTON,MO,717562.0,Populated Place,Cole,38.61281,-92.323797,38.61281,-92.323797,Missouri,38.29739780113773,-92.40621321592816
ELSTON STATION,ELSTON STATION,MO,Cole,1858.0,1877.0,True,4.0,18294,True,19.0,True,ELSTON,MO,717562.0,Populated Place,Cole,38.61281,-92.323797,38.61281,-92.323797,Missouri,38.29739780113773,-92.40621321592816
ELVINS,ELVINS,MO,St. Francois,1892.0,1975.0,True,1.0,18314,True,83.0,True,ELVINS,MO,756023.0,Populated Place,St. Francois,37.8367178,-90.5329028,37.8367178,-90.5329028,Missouri,38.29739780113773,-92.40621321592816
ELWOOD,ELWOOD,MO,Greene,1897.0,1940.0,True,2.0,18321,True,43.0,True,ELWOOD,MO,735599.0,Populated Place,Greene,37.2281049,-93.431304,37.2281049,-93.431304,Missouri,38.29739780113773,-92.40621321592816
ELY,ELY,MO,Marion,1883.0,1937.0,True,2.0,18326,True,54.0,True,ELY,MO,735906.0,Populated Place,Marion,39.7108774,-91.5626561,39.7108774,-91.5626561,Missouri,38.29739780113773,-92.40621321592816
ELY STATION,ELY STATION,MO,Marion,1874.0,1883.0,True,4.0,18333,True,9.0,True,ELY STATION,MO,740832.0,Populated Place,Marion,39.6917099,-91.6332138,39.6917099,-91.6332138,Missouri,38.29739780113773,-92.40621321592816
EMBREE,EMBREE,MO,Texas,1888.0,1923.0,True,3.0,18350,True,35.0,True,EMBREE,MO,760100.0,Post Office,Texas,37.3908804,-92.2423842,37.3908804,-92.2423842,Missouri,38.29739780113773,-92.40621321592816
EMBREE,EMBREE,MO,Wright,1887.0,1957.0,False,1.0,18351,True,70.0,True,EMBREE,MO,749834.0,Populated Place,Wright,37.4122689,-92.2568291,37.4122689,-92.2568291,Missouri,38.29739780113773,-92.40621321592816
EMERSON,EMERSON (1),MO,Marion,1856.0,1865.0,True,5.0,18377,True,9.0,True,EMERSON,MO,717570.0,Populated Place,Marion,39.8894881,-91.6976612,39.8894881,-91.6976612,Missouri,38.29739780113773,-92.40621321592816
EMERSON,EMERSON (2),MO,Marion,1867.0,1906.0,True,4.0,18378,True,39.0,True,EMERSON,MO,717570.0,Populated Place,Marion,39.8894881,-91.6976612,39.8894881,-91.6976612,Missouri,38.29739780113773,-92.40621321592816
EMMA,EMMA,MO,Lafayette,1892.0,1951.0,False,1.0,18396,True,59.0,True,EMMA,MO,2782965.0,Post Office,Lafayette,38.9732367,-93.4950319,38.9732367,-93.4950319,Missouri,38.29739780113773,-92.40621321592816
EMMET,EMMET,MO,Dade,1882.0,1904.0,True,5.0,18411,True,22.0,True,EMMETT,MO,740058.0,Populated Place,Dade,37.3261591,-93.6532591,37.3261591,-93.6532591,Missouri,38.29739780113773,-92.40621321592816
EMMETT,EMMETT,MO,Caldwell,1860.0,1860.0,True,7.0,18414,True,0.0,True,EMMETT,MO,730125.0,Populated Place,Caldwell,39.7802827,-94.1024439,39.7802827,-94.1024439,Missouri,38.29739780113773,-92.40621321592816
EMPIRE PRAIRIE,EMPIRE PRAIRIE,MO,Andrew,1859.0,1905.0,True,4.0,18444,True,46.0,True,EMPIRE PRAIRIE,MO,740833.0,Populated Place,Andrew,40.0830493,-94.6391292,40.0830493,-94.6391292,Missouri,38.29739780113773,-92.40621321592816
ENERGY,ENERGY,MO,Schuyler,1876.0,1893.0,True,5.0,18466,True,17.0,True,ENERGY,MO,733616.0,School,Schuyler,40.3650337,-92.3776877,40.3650337,-92.3776877,Missouri,38.29739780113773,-92.40621321592816
ENERGY,ENERGY,MO,Scotland,1893.0,1904.0,True,5.0,18467,True,11.0,True,ENERGY,MO,733030.0,Populated Place,Scotland,40.4042001,-92.3457421,40.4042001,-92.3457421,Missouri,38.29739780113773,-92.40621321592816
ENGELBERT,ENGELBERT,MO,Osage,1886.0,1888.0,True,6.0,18486,True,2.0,True,ENGELBERT,MO,729312.0,Populated Place,Osage,38.3150421,-91.9226705,38.3150421,-91.9226705,Missouri,38.29739780113773,-92.40621321592816
ENGLEWOOD,ENGLEWOOD,MO,Boone,1892.0,1906.0,True,5.0,18497,True,14.0,True,ENGLEWOOD,MO,749843.0,Populated Place,Boone,38.8217049,-92.1843513,38.8217049,-92.1843513,Missouri,38.29739780113773,-92.40621321592816
ENGLEWOOD,ENGLEWOOD,MO,Jackson,1921.0,1928.0,True,3.0,18498,True,7.0,True,ENGLEWOOD,MO,2477760.0,Post Office,Jackson,39.0908724,-94.4511793,39.0908724,-94.4511793,Missouri,38.29739780113773,-92.40621321592816
ENOCH,ENOCH,MO,Vernon,1884.0,1895.0,True,5.0,18539,True,11.0,True,ENOCH,MO,729882.0,School,Vernon,37.8861497,-94.5827345,37.8861497,-94.5827345,Missouri,38.29739780113773,-92.40621321592816
ENON,ENON,MO,Moniteau,1882.0,1968.0,True,1.0,18550,True,86.0,True,ENON,MO,717604.0,Populated Place,Moniteau,38.4569738,-92.4896314,38.4569738,-92.4896314,Missouri,38.29739780113773,-92.40621321592816
ENOUGH,ENOUGH,MO,Iron,1916.0,1937.0,True,2.0,18572,True,21.0,True,ENOUGH,MO,749848.0,Populated Place,Iron,37.7072694,-90.9167962,37.7072694,-90.9167962,Missouri,38.29739780113773,-92.40621321592816
ENTERPRISE,ENTERPRISE,MO,Clark,1875.0,1883.0,True,6.0,18583,True,8.0,True,ENTERPRISE,MO,717611.0,School,Clark,40.3464307,-91.7207199,40.3464307,-91.7207199,Missouri,38.29739780113773,-92.40621321592816
ENTERPRISE,ENTERPRISE,MO,McDonald,1842.0,1875.0,False,5.0,18584,True,33.0,True,ENTERPRISE,MO,739377.0,Populated Place,McDonald,36.6722937,-94.6085566,36.6722937,-94.6085566,Missouri,38.29739780113773,-92.40621321592816
ENTERPRISE,ENTERPRISE,MO,Shelby,1885.0,1907.0,True,5.0,18585,True,22.0,True,ENTERPRISE,MO,740834.0,Populated Place,Shelby,39.6489254,-92.2601805,39.6489254,-92.2601805,Missouri,38.29739780113773,-92.40621321592816
ENYART,ENYART,MO,Gentry,1879.0,1904.0,True,5.0,18606,True,25.0,True,ENYART,MO,740836.0,Populated Place,Gentry,40.3622136,-94.548017,40.3622136,-94.548017,Missouri,38.29739780113773,-92.40621321592816
EPWORTH,EPWORTH,MO,Shelby,1891.0,1935.0,True,2.0,18639,True,44.0,True,EPWORTH,MO,717619.0,Populated Place,Shelby,39.894206,-92.0943433,39.894206,-92.0943433,Missouri,38.29739780113773,-92.40621321592816
ERGO,ERGO,MO,Newton,1886.0,1905.0,True,5.0,18667,True,19.0,True,ERGO,MO,740591.0,Locale,Newton,36.8381218,-94.1077109,36.8381218,-94.1077109,Missouri,38.29739780113773,-92.40621321592816
ERIC,ERIC,MO,McDonald,1858.0,1901.0,False,4.0,18670,True,43.0,True,ERIE,MO,717622.0,Populated Place,McDonald,36.727848,-94.3632713,36.727848,-94.3632713,Missouri,38.29739780113773,-92.40621321592816
ERNEST,ERNEST,MO,Dade,1889.0,1904.0,True,5.0,18700,True,15.0,True,ERNEST,MO,766551.0,Civil,Dade,37.484669,-93.9414132,37.484669,-93.9414132,Missouri,38.29739780113773,-92.40621321592816
ERNEST,ERNEST,MO,Ripley,1910.0,1919.0,True,4.0,18701,True,9.0,True,ERNEST,MO,760133.0,Post Office,Ripley,36.7058893,-90.6340062,36.7058893,-90.6340062,Missouri,38.29739780113773,-92.40621321592816
ESKIN,ESKIN,MO,Clinton,1900.0,1911.0,True,4.0,18752,True,11.0,True,ESKIN,MO,765610.0,Post Office,Clinton,39.701666,-94.4077281,39.701666,-94.4077281,Missouri,38.29739780113773,-92.40621321592816
ESROM,ESROM,MO,Barton,1880.0,1904.0,True,5.0,18771,True,24.0,True,ESROM,MO,1669628.0,Post Office,Barton,37.4133913,-94.3276691,37.4133913,-94.3276691,Missouri,38.29739780113773,-92.40621321592816
ESTES,ESTES,MO,Pike,1886.0,1906.0,True,5.0,18810,True,20.0,True,ESTES,MO,740837.0,Populated Place,Pike,39.2367086,-91.3762632,39.2367086,-91.3762632,Missouri,38.29739780113773,-92.40621321592816
ESTHER,ESTHER,MO,St. Francois,1900.0,1967.0,True,1.0,18818,True,67.0,True,ESTHER,MO,756029.0,Populated Place,St. Francois,37.8503292,-90.4987356,37.8503292,-90.4987356,Missouri,38.29739780113773,-92.40621321592816
ESTILL,ESTILL,MO,Howard,1877.0,1944.0,True,2.0,18826,True,67.0,True,ESTILL,MO,740838.0,Populated Place,Howard,39.0483626,-92.7443517,39.0483626,-92.7443517,Missouri,38.29739780113773,-92.40621321592816
ETHLYN,ETHLYN,MO,Lincoln,1904.0,1957.0,True,1.0,18861,True,53.0,True,ETHLYN,MO,717635.0,Populated Place,Lincoln,38.9408833,-90.8259636,38.9408833,-90.8259636,Missouri,38.29739780113773,-92.40621321592816
ETLAH,ETLAH,MO,Franklin,1864.0,1935.0,True,2.0,18863,True,71.0,True,ETLAH,MO,717636.0,Populated Place,Franklin,38.6392145,-91.2765443,38.6392145,-91.2765443,Missouri,38.29739780113773,-92.40621321592816
ETNA,ETNA,MO,Scotland,1854.0,1903.0,True,4.0,18864,True,49.0,True,ETNA,MO,717638.0,Populated Place,Scotland,40.4175368,-91.9793411,40.4175368,-91.9793411,Missouri,38.29739780113773,-92.40621321592816
ETTER,ETTER,MO,Miller,1903.0,1904.0,True,4.0,18899,True,1.0,True,ETTER,MO,729480.0,Populated Place,Miller,38.3675315,-92.4701849,38.3675315,-92.4701849,Missouri,38.29739780113773,-92.40621321592816
ETTLE,ETTLE,MO,Macon,1882.0,1890.0,True,5.0,18905,True,8.0,True,ETTLE,MO,741191.0,Populated Place,Macon,39.865592,-92.3368512,39.865592,-92.3368512,Missouri,38.29739780113773,-92.40621321592816
EUDORA,EUDORA,MO,Nodaway,1870.0,1881.0,False,5.0,18921,True,11.0,True,EUDORA,MO,717641.0,School,Nodaway,40.4127713,-95.147754,40.4127713,-95.147754,Missouri,38.29739780113773,-92.40621321592816
EUDORA,EUDORA,MO,Polk,1900.0,1964.0,True,1.0,18922,True,64.0,True,EUDORA,MO,735603.0,Populated Place,Polk,37.4825421,-93.5377011,37.4825421,-93.5377011,Missouri,38.29739780113773,-92.40621321592816
EUGENE CITY,EUGENE CITY,MO,Carroll,1869.0,1876.0,True,5.0,18935,True,7.0,True,EUGENE CITY,MO,730242.0,Populated Place,Carroll,39.3141885,-93.3771531,39.3141885,-93.3771531,Missouri,38.29739780113773,-92.40621321592816
EUREKA,EUREKA,MO,Boone,1854.0,1862.0,False,7.0,18970,True,8.0,True,EUREKA,MO,759367.0,Populated Place,Boone,38.7339218,-92.3696322,38.7339218,-92.3696322,Missouri,38.29739780113773,-92.40621321592816
EUROPA,EUROPA,MO,Dunklin,1898.0,1906.0,True,5.0,18991,True,8.0,True,EUROPA,MO,717666.0,Populated Place,Dunklin,36.090068,-90.1775963,36.090068,-90.1775963,Missouri,38.29739780113773,-92.40621321592816
EVANS,EVANS,MO,Douglas,1937.0,1956.0,True,1.0,19023,True,19.0,True,EVANS,MO,740840.0,Populated Place,Douglas,36.8958898,-92.4407193,36.8958898,-92.4407193,Missouri,38.29739780113773,-92.40621321592816
EVANSVILLE,EVANSVILLE,MO,Monroe,1872.0,1950.0,True,1.0,19046,True,78.0,True,EVANSVILLE,MO,717675.0,Populated Place,Monroe,39.4497592,-92.302401,39.4497592,-92.302401,Missouri,38.29739780113773,-92.40621321592816
EVE,EVE,MO,Vernon,1885.0,1914.0,True,4.0,19064,True,29.0,True,EVE,MO,729883.0,Populated Place,Vernon,37.8397621,-94.5835683,37.8397621,-94.5835683,Missouri,38.29739780113773,-92.40621321592816
EVELINE,EVELINE,MO,Buchanan,1866.0,1876.0,True,4.0,19067,True,10.0,True,EVELINE,MO,730113.0,Populated Place,Buchanan,39.633328,-94.9733001,39.633328,-94.9733001,Missouri,38.29739780113773,-92.40621321592816
EVELYN,EVELYN,MO,Macon,1888.0,1916.0,True,4.0,19069,True,28.0,True,EVELYN,MO,740908.0,Populated Place,Macon,39.8364168,-92.8232511,39.8364168,-92.8232511,Missouri,38.29739780113773,-92.40621321592816
EVENINGSHADE,EVENINGSHADE,MO,Texas,1900.0,1957.0,True,1.0,19075,True,57.0,True,EVENING SHADE,MO,749869.0,Populated Place,Texas,37.5755991,-92.1415505,37.5755991,-92.1415505,Missouri,38.29739780113773,-92.40621321592816
EVERETT,EVERETT,MO,Cass,1857.0,1906.0,False,4.0,19082,True,49.0,True,EVERETT,MO,717682.0,Populated Place,Cass,38.5044578,-94.4271726,38.5044578,-94.4271726,Missouri,38.29739780113773,-92.40621321592816
EVERSONVILLE,EVERSONVILLE,MO,Linn,1878.0,1906.0,True,5.0,19115,True,28.0,True,EVERSONVILLE,MO,735606.0,Populated Place,Linn,39.9089083,-93.3599327,39.9089083,-93.3599327,Missouri,38.29739780113773,-92.40621321592816
EVONA,EVONA,MO,Gentry,1880.0,1935.0,False,2.0,19128,True,55.0,True,EVONA,MO,730097.0,Populated Place,Gentry,40.1977743,-94.3291229,40.1977743,-94.3291229,Missouri,38.29739780113773,-92.40621321592816
EXCELSIOR,EXCELSIOR,MO,Morgan,1866.0,1922.0,True,3.0,19153,True,56.0,True,EXCELSIOR,MO,717702.0,Populated Place,Morgan,38.4775257,-92.7221361,38.4775257,-92.7221361,Missouri,38.29739780113773,-92.40621321592816
EXCHANGE,EXCHANGE,MO,Reynolds,1887.0,1918.0,True,4.0,19161,True,31.0,True,EXCHANGE,MO,717712.0,Locale,Reynolds,37.226159,-91.0365151,37.226159,-91.0365151,Missouri,38.29739780113773,-92.40621321592816
EXPANSION,EXPANSION,MO,Greene,1900.0,1906.0,True,5.0,19186,True,6.0,True,EXPANSION,MO,740377.0,Populated Place,Greene,37.1350501,-93.1987948,37.1350501,-93.1987948,Missouri,38.29739780113773,-92.40621321592816
EZRA,EZRA,MO,Bollinger,1908.0,1913.0,True,4.0,19210,True,5.0,True,EZRA,MO,739935.0,Populated Place,Bollinger,37.5558887,-90.0984454,37.5558887,-90.0984454,Missouri,38.29739780113773,-92.40621321592816
EZZELL,EZZELL,MO,Stoddard,1901.0,1905.0,True,5.0,19216,True,4.0,True,EZELL,MO,740300.0,Locale,Stoddard,36.9450515,-89.983704,36.9450515,-89.983704,Missouri,38.29739780113773,-92.40621321592816
FABIUS,FABIUS,MO,Knox,1897.0,1935.0,True,2.0,19221,True,38.0,True,FABIUS,MO,740842.0,Populated Place,Knox,40.2886489,-92.1379588,40.2886489,-92.1379588,Missouri,38.29739780113773,-92.40621321592816
FABIUS,FABIUS,MO,Schuyler,1879.0,1879.0,True,7.0,19222,True,0.0,True,FABIUS,MO,2702926.0,Cemetery,Schuyler,40.5223267,-92.435398,40.5223267,-92.435398,Missouri,38.29739780113773,-92.40621321592816
FAGUS,FAGUS,MO,Butler,1913.0,1973.0,True,1.0,19253,True,60.0,True,FAGUS,MO,735609.0,Populated Place,Butler,36.5114476,-90.2670466,36.5114476,-90.2670466,Missouri,38.29739780113773,-92.40621321592816
FAIR OAKS,FAIR OAKS,MO,Audrain,1866.0,1868.0,True,8.0,19282,True,2.0,True,FAIR OAKS,MO,744323.0,School,Audrain,39.3097625,-91.6429377,39.3097625,-91.6429377,Missouri,38.29739780113773,-92.40621321592816
FAIRBANKS,FAIRBANKS,MO,Newton,1892.0,1901.0,True,5.0,19307,True,9.0,True,FAIR BANKS,MO,740540.0,Locale,Newton,37.0033955,-94.1510486,37.0033955,-94.1510486,Missouri,38.29739780113773,-92.40621321592816
FAIRFIELD,FAIRFIELD,MO,Benton,1838.0,1967.0,False,1.0,19333,True,129.0,True,FAIRFIELD,MO,717733.0,Populated Place,Benton,38.1514166,-93.3943702,38.1514166,-93.3943702,Missouri,38.29739780113773,-92.40621321592816
FAIRHAVEN,FAIRHAVEN,MO,Vernon,1890.0,1908.0,True,5.0,19361,True,18.0,True,FAIRHAVEN,MO,729884.0,Populated Place,Vernon,37.9764222,-94.1732791,37.9764222,-94.1732791,Missouri,38.29739780113773,-92.40621321592816
FAIRLAND,FAIRLAND,MO,Livingston,1850.0,1858.0,True,6.0,19367,True,8.0,True,FAIRLAND,MO,717738.0,Cemetery,Livingston,39.6557763,-93.3655729,39.6557763,-93.3655729,Missouri,38.29739780113773,-92.40621321592816
FAIRMONT,FAIRMONT,MO,Clark,1851.0,1907.0,True,4.0,19375,True,56.0,True,FAIRMONT,MO,717740.0,Populated Place,Clark,40.3314284,-91.9098939,40.3314284,-91.9098939,Missouri,38.29739780113773,-92.40621321592816
FAIRMONT,FAIRMONT,MO,Jackson,1923.0,1928.0,True,4.0,19376,True,5.0,True,FAIRMONT,MO,717746.0,School,Jackson,39.110689,-94.45813,39.110689,-94.45813,Missouri,38.29739780113773,-92.40621321592816
FAIRPORT,FAIRPORT,MO,Dekalb,1869.0,1965.0,True,1.0,19398,True,96.0,True,FAIRPORT,MO,729482.0,Populated Place,DeKalb,39.9877767,-94.346065,39.9877767,-94.346065,Missouri,38.29739780113773,-92.40621321592816
FAIRVIEW,FAIRVIEW,MO,Lincoln,1882.0,1903.0,False,5.0,19406,True,21.0,True,FAIRVIEW,MO,760135.0,Post Office,Lincoln,39.0355992,-91.1834822,39.0355992,-91.1834822,Missouri,38.29739780113773,-92.40621321592816
FAIRVIEW,FAIRVIEW,MO,Nodaway,1875.0,1881.0,True,6.0,19408,True,6.0,True,FAIRVIEW,MO,717823.0,School,Nodaway,40.5136002,-94.821359,40.5136002,-94.821359,Missouri,38.29739780113773,-92.40621321592816
FAIRVILLE,FAIRVILLE,MO,Saline,1869.0,1903.0,False,4.0,19432,True,34.0,True,FAIRVILLE,MO,740843.0,Populated Place,Saline,39.2319678,-93.2182596,39.2319678,-93.2182596,Missouri,38.29739780113773,-92.40621321592816
FAITH,FAITH,MO,Miller,1900.0,1907.0,True,5.0,19438,True,7.0,True,FAITH,MO,740844.0,Populated Place,Miller,38.0544814,-92.3976771,38.0544814,-92.3976771,Missouri,38.29739780113773,-92.40621321592816
FALMOUTH,FALMOUTH,MO,Lincoln,1871.0,1883.0,True,6.0,19505,True,12.0,True,FALMOUTH,MO,741117.0,Populated Place,Lincoln,39.1756041,-90.7334578,39.1756041,-90.7334578,Missouri,38.29739780113773,-92.40621321592816
FAMOUS,FAMOUS,MO,Lincoln,1883.0,1908.0,True,5.0,19519,True,25.0,True,FAMOUS,MO,760127.0,Post Office,Lincoln,39.035047,-91.0120852,39.035047,-91.0120852,Missouri,38.29739780113773,-92.40621321592816
FANCHON,FANCHON,MO,Howell,1900.0,1913.0,True,4.0,19526,True,13.0,True,FANCHON,MO,740845.0,Populated Place,Howell,36.7950582,-91.7004227,36.7950582,-91.7004227,Missouri,38.29739780113773,-92.40621321592816
FANNING,FANNING,MO,Crawford,1887.0,1953.0,True,1.0,19544,True,66.0,True,FANNING,MO,717838.0,Populated Place,Crawford,38.0372659,-91.469875,38.0372659,-91.469875,Missouri,38.29739780113773,-92.40621321592816
FAR WEST,FAR WEST,MO,Caldwell,1837.0,1847.0,True,7.0,19554,True,10.0,True,FAR WEST,MO,738427.0,Populated Place,Caldwell,39.6711164,-94.1316095,39.6711164,-94.1316095,Missouri,38.29739780113773,-92.40621321592816
FAREWELL,FAREWELL,MO,Oregon,1912.0,1927.0,False,3.0,19556,True,15.0,True,FAREWELL,MO,740846.0,Populated Place,Oregon,36.5011734,-91.3615249,36.5011734,-91.3615249,Missouri,38.29739780113773,-92.40621321592816
FARGO,FARGO,MO,Benton,1894.0,1903.0,True,5.0,19557,True,9.0,True,FARGO,MO,717847.0,School,Benton,38.2714129,-93.5024296,38.2714129,-93.5024296,Missouri,38.29739780113773,-92.40621321592816
FARMER,FARMER,MO,Pike,1883.0,1906.0,True,4.0,19585,True,23.0,True,FARMER,MO,729484.0,Populated Place,Pike,39.2572649,-91.309316,39.2572649,-91.309316,Missouri,38.29739780113773,-92.40621321592816
FARMERSVILLE,FARMERSVILLE,MO,Livingston,1867.0,1901.0,True,4.0,19609,True,34.0,True,FARMERSVILLE,MO,717854.0,Populated Place,Livingston,39.9608489,-93.5418818,39.9608489,-93.5418818,Missouri,38.29739780113773,-92.40621321592816
FARO,FARO,MO,Madison,1905.0,1942.0,False,2.0,19656,True,37.0,True,FARO,MO,749903.0,Populated Place,Madison,37.4472748,-90.4376178,37.4472748,-90.4376178,Missouri,38.29739780113773,-92.40621321592816
FARRENBERG,FARRENBERG,MO,New Madrid,1897.0,1918.0,True,4.0,19670,True,21.0,True,FARRENBERG,MO,717858.0,Populated Place,New Madrid,36.688113,-89.5006321,36.688113,-89.5006321,Missouri,38.29739780113773,-92.40621321592816
FAWN,FAWN,MO,Dent,1894.0,1908.0,True,5.0,19705,True,14.0,True,FAWN,MO,740144.0,Populated Place,Dent,37.5439334,-91.4762548,37.5439334,-91.4762548,Missouri,38.29739780113773,-92.40621321592816
FAY,FAY,MO,Ozark,1892.0,1915.0,True,4.0,19713,True,23.0,True,FAY,MO,740578.0,Populated Place,Ozark,36.5553414,-92.343493,36.5553414,-92.343493,Missouri,38.29739780113773,-92.40621321592816
